Country or Area,Year,Value
Latvia,2015,254.520191
Latvia,2014,243.6547608
Latvia,2013,229.5277075
Latvia,2012,216.0063342
Latvia,2011,215.8557095
Latvia,2010,214.0549938
Latvia,2009,188.596956
Latvia,2008,178.3231439
Latvia,2007,154.4857566
Latvia,2006,132.7963403
Latvia,2005,105.1968464
Latvia,2004,96.68606215
Latvia,2003,88.46054634
Latvia,2002,80.68427137
Latvia,2001,72.86394171
Latvia,2000,64.60031276
Latvia,1999,55.92921819
Latvia,1998,47.59044102
Latvia,1997,38.94320784
Latvia,1996,29.42557584
Latvia,1995,17.12756009
Liechtenstein,2019,9.732388518
Liechtenstein,2018,10.19481537
Liechtenstein,2017,10.03153227
Liechtenstein,2016,9.757101724
Liechtenstein,2015,10.13274447
Liechtenstein,2014,10.02721844
Liechtenstein,2013,9.752118648
Liechtenstein,2012,9.809219631
Liechtenstein,2011,9.441845508
Liechtenstein,2010,8.952081827
Liechtenstein,2009,8.442842733
Liechtenstein,2008,8.603664207
Liechtenstein,2007,8.183751497
Liechtenstein,2006,7.412039157
Liechtenstein,2005,6.726155849
Liechtenstein,2004,6.525820324
Liechtenstein,2003,5.885080464
Liechtenstein,2002,5.277315861
Liechtenstein,2001,4.66521546
Liechtenstein,2000,3.871200527
Liechtenstein,1999,3.102189383
Liechtenstein,1998,2.503285268
Liechtenstein,1997,1.94613212
Liechtenstein,1996,1.563459626
Liechtenstein,1995,1.233470706
Liechtenstein,1994,0.430900697
Liechtenstein,1993,0.176174129
Liechtenstein,1992,0.078378458
Liechtenstein,1991,0.007402276
Liechtenstein,1990,0.000104468
Lithuania,2019,568.732938
Lithuania,2018,571.7226372
Lithuania,2017,719.0193805
Lithuania,2016,722.3082263
Lithuania,2015,567.7516752
Lithuania,2014,459.7567741
Lithuania,2013,406.7917983
Lithuania,2012,350.3831848
Lithuania,2011,303.2938493
Lithuania,2010,256.7614611
Lithuania,2009,213.6009533
Lithuania,2008,191.8065679
Lithuania,2007,153.7200812
Lithuania,2006,118.2542835
Lithuania,2005,88.8385632
Lithuania,2004,67.62795101
Lithuania,2003,46.83894871
Lithuania,2002,35.63021259
Lithuania,2001,28.07945392
Lithuania,2000,21.79826567
Lithuania,1999,17.26695066
Lithuania,1998,13.70996755
Lithuania,1997,10.0748819
Lithuania,1996,7.584238276
Lithuania,1995,6.166499228
Lithuania,1994,0.092760256
Lithuania,1993,0.027872921
Luxembourg,2019,61.35534099
Luxembourg,2018,64.69605371
Luxembourg,2017,68.57266895
Luxembourg,2016,65.16826086
Luxembourg,2015,66.72768606
Luxembourg,2014,66.64439706
Luxembourg,2013,62.45321656
Luxembourg,2012,58.91151616
Luxembourg,2011,56.55047741
Luxembourg,2010,53.67321033
Luxembourg,2009,51.39925624
Luxembourg,2008,50.24512351
Luxembourg,2007,47.75655559
Luxembourg,2006,43.36827397
Luxembourg,2005,40.46963194
Luxembourg,2004,41.92940919
Luxembourg,2003,41.74699684
Luxembourg,2002,41.5073438
Luxembourg,2001,38.25479506
Luxembourg,2000,31.08467625
Luxembourg,1999,26.20736375
Luxembourg,1998,22.95647865
Luxembourg,1997,20.09537295
Luxembourg,1996,17.32940443
Luxembourg,1995,15.15157555
Luxembourg,1994,14.19120626
Luxembourg,1993,12.93753487
Luxembourg,1992,5.486079582
Luxembourg,1991,0.001167814
Luxembourg,1990,7.15E-05
Malta,2019,257.2898209
Malta,2018,264.4526613
Malta,2017,271.6434058
Malta,2016,262.7326461
Malta,2015,251.2712032
Malta,2014,235.5632729
Malta,2013,220.4537268
Malta,2012,204.8322948
Malta,2011,172.3533504
Malta,2010,148.4844239
Malta,2009,135.9341307
Malta,2008,114.9747523
Malta,2007,98.67501938
Malta,2006,79.73419594
Malta,2005,42.20861064
Malta,2004,29.90440085
Malta,2003,16.6029323
Malta,2002,14.98501584
Malta,2001,11.25782599
Malta,2000,6.700837763
Malta,1999,0.011271981
Malta,1998,0.007519339
Malta,1997,0.004702046
Malta,1996,0.002822914
Malta,1995,0.001884769
Malta,1994,0.0009438
Monaco,2019,7.130901217
Monaco,2018,7.853769777
Monaco,2017,8.386150014
Monaco,2016,7.207197053
Monaco,2015,6.463075931
Monaco,2014,5.922161687
Monaco,2013,6.282547359
Monaco,2012,4.175380856
Monaco,2011,5.2956525
Monaco,2010,4.677488484
Monaco,2009,6.560076987
Monaco,2008,4.882716339
Monaco,2007,3.911945452
Monaco,2006,3.520959399
Monaco,2005,3.682697
Monaco,2004,3.937412237
Monaco,2003,3.037314308
Monaco,2002,2.87250885
Monaco,2001,2.153822708
Monaco,2000,4.030295417
Monaco,1999,0.95994428
Monaco,1998,0.941131489
Monaco,1997,0.551239198
Monaco,1996,0.902270729
Monaco,1995,0.238541593
Monaco,1994,0.186494447
Monaco,1993,0.122218521
Monaco,1992,0.079073839
Monaco,1991,0.037676851
Netherlands,2019,1817.312829
Netherlands,2018,1660.231893
Netherlands,2017,1558.449409
Netherlands,2016,1617.757539
Netherlands,2015,1801.171614
Netherlands,2014,1622.994028
Netherlands,2013,2040.652747
Netherlands,2012,1831.629488
Netherlands,2011,1891.465723
Netherlands,2010,2128.767968
Netherlands,2009,1835.421823
Netherlands,2008,1761.116894
Netherlands,2007,1691.653616
Netherlands,2006,1592.856301
Netherlands,2005,1374.014763
Netherlands,2004,1589.615836
Netherlands,2003,1535.373762
Netherlands,2002,1573.93966
Netherlands,2001,1869.872591
Netherlands,2000,4608.464455
Netherlands,1999,5895.698216
Netherlands,1998,11467.68114
Netherlands,1997,10115.60159
Netherlands,1996,9538.416842
Netherlands,1995,7545.613
Netherlands,1994,8152.475171
Netherlands,1993,6311.61511
Netherlands,1992,5621.292034
Netherlands,1991,4366.074
Netherlands,1990,5606.3288
New Zealand,2019,1734.063995
New Zealand,2018,1840.639193
New Zealand,2017,1673.354625
New Zealand,2016,1573.837641
New Zealand,2015,1438.316225
New Zealand,2014,1315.850834
New Zealand,2013,1292.561824
New Zealand,2012,1230.557977
New Zealand,2011,1182.573195
New Zealand,2010,1053.308812
New Zealand,2009,994.0626833
New Zealand,2008,1010.88677
New Zealand,2007,906.8263242
New Zealand,2006,798.6805082
New Zealand,2005,694.0107158
New Zealand,2004,582.576705
New Zealand,2003,503.8452523
New Zealand,2002,401.3636037
New Zealand,2001,300.0970798
New Zealand,2000,233.6472877
New Zealand,1999,177.98407
New Zealand,1998,121.8296242
New Zealand,1997,94.83009806
New Zealand,1996,62.94075518
New Zealand,1995,24.51836355
New Zealand,1994,7.905398901
New Zealand,1993,0.3575
New Zealand,1992,0.286
Norway,2019,933.3375474
Norway,2018,996.1358392
Norway,2017,1029.72523
Norway,2016,1007.055553
Norway,2015,965.9733868
Norway,2014,1082.31146
Norway,2013,1119.213052
Norway,2012,1029.064149
Norway,2011,966.4024631
Norway,2010,895.0997545
Norway,2009,819.7772155
Norway,2008,740.5256769
Norway,2007,684.917716
Norway,2006,620.9936164
Norway,2005,549.2652674
Norway,2004,544.3010196
Norway,2003,515.839069
Norway,2002,503.9529222
Norway,2001,466.7051669
Norway,2000,369.2792121
Norway,1999,322.8867061
Norway,1998,258.3748177
Norway,1997,195.3391243
Norway,1996,129.5382125
Norway,1995,97.84425808
Norway,1994,54.07899078
Norway,1993,35.79621397
Norway,1992,2.821764906
Norway,1991,1.311169949
Norway,1990,0.043897492
Poland,2019,3744.676371
Poland,2018,3804.045803
Poland,2017,5686.956918
Poland,2016,5594.265048
Poland,2015,6832.020578
Poland,2014,7954.011514
Poland,2013,7264.437648
Poland,2012,6865.550207
Poland,2011,6589.366595
Poland,2010,6033.840361
Poland,2009,4611.408925
Poland,2008,5412.685706
Poland,2007,4940.566303
Poland,2006,4503.163532
Poland,2005,3795.480696
Poland,2004,3154.801199
Poland,2003,2695.192077
Poland,2002,2123.863768
Poland,2001,1564.856385
Poland,2000,1066.784259
Poland,1999,611.2118276
Poland,1998,443.8454359
Poland,1997,369.7757771
Poland,1996,273.6218123
Poland,1995,171.969187
Portugal,2019,3373.123906
Portugal,2018,3245.492822
Portugal,2017,3124.799475
Portugal,2016,2943.284576
Portugal,2015,2807.60954
Portugal,2014,2665.696261
Portugal,2013,2533.929249
Portugal,2012,2371.045853
Portugal,2011,2226.305699
Portugal,2010,2058.95069
Portugal,2009,1915.379067
Portugal,2008,1718.541183
Portugal,2007,1466.342279
Portugal,2006,1235.948387
Portugal,2005,1052.829792
Portugal,2004,886.2687582
Portugal,2003,768.4709941
Portugal,2002,631.1435789
Portugal,2001,495.6533491
Portugal,2000,386.4504212
Portugal,1999,302.6787234
Portugal,1998,217.8724359
Portugal,1997,148.6647548
Portugal,1996,86.67199388
Portugal,1995,59.93872479
Romania,2019,2255.99518
Romania,2018,2255.086649
Romania,2017,2174.072076
Romania,2016,1894.411377
Romania,2015,1638.480198
Romania,2014,1375.342125
Romania,2013,1301.378666
Romania,2012,1200.960127
Romania,2011,1096.029409
Romania,2010,987.23854
Romania,2009,929.588459
Romania,2008,951.7792273
Romania,2007,669.7831471
Romania,2006,488.2788163
Romania,2005,372.4731862
Romania,2004,296.9775464
Romania,2003,230.9126419
Romania,2002,169.6317443
Romania,2001,113.8607428
Romania,2000,71.57429223
Romania,1999,40.28773982
Romania,1998,24.27008363
Romania,1997,10.63247617
Romania,1996,4.914996663
Romania,1995,2.657000784
Romania,1994,1.274028808
Romania,1993,0.757234912
Romania,1992,0.445934719
Romania,1991,0.286688138
Romania,1990,0.181192932
Russian Federation,2019,36451.22786
Russian Federation,2018,42863.47788
Russian Federation,2017,34555.77384
Russian Federation,2016,23734.64972
Russian Federation,2015,22430.27227
Russian Federation,2014,24850.98835
Russian Federation,2013,21778.92276
Russian Federation,2012,17840.4488
Russian Federation,2011,11303.29362
Russian Federation,2010,13429.67009
Russian Federation,2009,12531.28197
Russian Federation,2008,17927.46047
Russian Federation,2007,16830.00424
Russian Federation,2006,18000.25595
Russian Federation,2005,19818.2721
Russian Federation,2004,18410.17734
Russian Federation,2003,14612.79261
Russian Federation,2002,19303.15031
Russian Federation,2001,25208.89333
Russian Federation,2000,26569.75817
Russian Federation,1999,22671.89882
Russian Federation,1998,21834.31061
Russian Federation,1997,18009.73585
