Country or Area,Year,Value
Russian Federation,2004,71168.03632
Russian Federation,2003,71236.28699
Russian Federation,2002,72822.53045
Russian Federation,2001,72941.49046
Russian Federation,2000,73404.72712
Russian Federation,1999,71662.09233
Russian Federation,1998,72572.95489
Russian Federation,1997,79851.7955
Russian Federation,1996,82641.60985
Russian Federation,1995,87416.72815
Russian Federation,1994,94917.79312
Russian Federation,1993,108643.5455
Russian Federation,1992,119308.3296
Russian Federation,1991,129870.7764
Russian Federation,1990,139337.2447
Slovakia,2019,2135.345637
Slovakia,2018,2090.750314
Slovakia,2017,2014.736554
Slovakia,2016,2122.10246
Slovakia,2015,2052.744471
Slovakia,2014,2101.72889
Slovakia,2013,1989.604425
Slovakia,2012,2007.698756
Slovakia,2011,2079.82929
Slovakia,2010,2443.238249
Slovakia,2009,2626.385785
Slovakia,2008,2963.522347
Slovakia,2007,3012.546183
Slovakia,2006,3147.607734
Slovakia,2005,2921.377452
Slovakia,2004,2989.372339
Slovakia,2003,2755.378586
Slovakia,2002,2767.655215
Slovakia,2001,2828.87501
Slovakia,2000,2560.513934
Slovakia,1999,2354.971704
Slovakia,1998,2787.793552
Slovakia,1997,3098.431858
Slovakia,1996,3098.606922
Slovakia,1995,2918.145603
Slovakia,1994,2768.763279
Slovakia,1993,2314.577176
Slovakia,1992,2780.820033
Slovakia,1991,3385.630165
Slovakia,1990,4294.981743
Slovenia,2019,812.9569063
Slovenia,2018,740.6461973
Slovenia,2017,730.4697367
Slovenia,2016,753.688673
Slovenia,2015,747.0308726
Slovenia,2014,721.5207385
Slovenia,2013,713.0817344
Slovenia,2012,740.3615327
Slovenia,2011,736.60669
Slovenia,2010,726.2705217
Slovenia,2009,734.5367431
Slovenia,2008,744.827487
Slovenia,2007,783.7440282
Slovenia,2006,775.3166768
Slovenia,2005,765.2644924
Slovenia,2004,758.006752
Slovenia,2003,779.3257646
Slovenia,2002,806.9855756
Slovenia,2001,858.8433688
Slovenia,2000,856.2638422
Slovenia,1999,827.0720957
Slovenia,1998,824.7501065
Slovenia,1997,829.2666427
Slovenia,1996,824.4458448
Slovenia,1995,810.6425787
Slovenia,1994,767.8207968
Slovenia,1993,723.0315711
Slovenia,1992,757.8289564
Slovenia,1991,692.4902128
Slovenia,1990,749.5916082
Spain,2019,18321.85462
Spain,2018,18314.11163
Spain,2017,18060.73059
Spain,2016,17426.81743
Spain,2015,17692.20102
Spain,2014,17457.68628
Spain,2013,16786.75549
Spain,2012,16157.67619
Spain,2011,16820.73395
Spain,2010,17766.12097
Spain,2009,17422.5902
Spain,2008,17597.4424
Spain,2007,19485.20104
Spain,2006,19306.76017
Spain,2005,19294.1285
Spain,2004,20042.65599
Spain,2003,20790.255
Spain,2002,19579.93541
Spain,2001,20361.87048
Spain,2000,21548.99503
Spain,1999,20583.86522
Spain,1998,19562.09626
Spain,1997,18995.91367
Spain,1996,19388.71008
Spain,1995,17246.00466
Spain,1994,17338.27492
Spain,1993,15738.03746
Spain,1992,16892.77543
Spain,1991,17429.64371
Spain,1990,17892.29243
Sweden,2019,4697.640563
Sweden,2018,4595.214504
Sweden,2017,4802.376211
Sweden,2016,4615.094173
Sweden,2015,4633.955017
Sweden,2014,4598.948916
Sweden,2013,4537.94728
Sweden,2012,4495.535964
Sweden,2011,4532.661929
Sweden,2010,4827.515246
Sweden,2009,4656.951646
Sweden,2008,4826.255401
Sweden,2007,4746.929434
Sweden,2006,4908.574041
Sweden,2005,4965.709492
Sweden,2004,5071.166797
Sweden,2003,5063.132341
Sweden,2002,5098.408362
Sweden,2001,5218.157309
Sweden,2000,5339.011772
Sweden,1999,5429.776968
Sweden,1998,5648.054631
Sweden,1997,5611.904329
Sweden,1996,5607.906918
Sweden,1995,5596.82719
Sweden,1994,5719.084502
Sweden,1993,5688.12862
Sweden,1992,5478.460817
Sweden,1991,5633.922405
Sweden,1990,5758.541248
Switzerland,2019,3102.80319
Switzerland,2018,3020.097908
Switzerland,2017,3154.44094
Switzerland,2016,2950.655768
Switzerland,2015,2998.108354
Switzerland,2014,2969.715628
Switzerland,2013,3000.439989
Switzerland,2012,2993.265679
Switzerland,2011,3020.293349
Switzerland,2010,3101.179752
Switzerland,2009,2964.581362
Switzerland,2008,3081.740109
Switzerland,2007,3158.889244
Switzerland,2006,3115.045581
Switzerland,2005,3136.190167
Switzerland,2004,3107.380448
Switzerland,2003,3180.937065
Switzerland,2002,3319.765518
Switzerland,2001,3251.088565
Switzerland,2000,3276.483522
Switzerland,1999,3244.697189
Switzerland,1998,3214.448818
Switzerland,1997,3291.774266
Switzerland,1996,3343.928606
Switzerland,1995,3335.296975
Switzerland,1994,3301.07398
Switzerland,1993,3333.075189
Switzerland,1992,3323.711651
Switzerland,1991,3370.718595
Switzerland,1990,3362.425304
Turkey,2019,40229.31508
Turkey,2018,39287.36366
Turkey,2017,39145.96079
Turkey,2016,37699.75743
Turkey,2015,35356.10271
Turkey,2014,34567.27781
Turkey,2013,34119.54154
Turkey,2012,32091.74902
Turkey,2011,30925.8293
Turkey,2010,29828.73948
Turkey,2009,28472.52413
Turkey,2008,26168.3411
Turkey,2007,27614.55167
Turkey,2006,28407.48501
Turkey,2005,26247.63922
Turkey,2004,25371.96919
Turkey,2003,24622.53377
Turkey,2002,23275.87764
Turkey,2001,23277.30059
Turkey,2000,24766.34857
Turkey,1999,25630.05618
Turkey,1998,25330.39791
Turkey,1997,24044.03257
Turkey,1996,24536.02183
Turkey,1995,23865.75236
Turkey,1994,23565.44272
Turkey,1993,26041.35642
Turkey,1992,25252.01692
Turkey,1991,24733.99349
Turkey,1990,24950.86687
Ukraine,2019,38091.7539
Ukraine,2018,38641.78768
Ukraine,2017,34983.76445
Ukraine,2016,36309.63048
Ukraine,2015,32996.83045
Ukraine,2014,35292.70915
Ukraine,2013,35394.98295
Ukraine,2012,31882.74129
Ukraine,2011,33334.15607
Ukraine,2010,27372.77169
Ukraine,2009,26788.07279
Ukraine,2008,30788.8184
Ukraine,2007,25610.01574
Ukraine,2006,25990.83384
Ukraine,2005,25639.22569
Ukraine,2004,25322.89434
Ukraine,2003,22842.00843
Ukraine,2002,25542.76352
Ukraine,2001,25092.78187
Ukraine,2000,23781.09049
Ukraine,1999,23780.98012
Ukraine,1998,25943.07049
Ukraine,1997,29215.52141
Ukraine,1996,28453.13443
Ukraine,1995,32819.57274
Ukraine,1994,35995.86388
Ukraine,1993,41918.63988
Ukraine,1992,44718.9007
Ukraine,1991,48270.17738
Ukraine,1990,53433.96074
United Kingdom,2019,20327.90993
United Kingdom,2018,20149.16415
United Kingdom,2017,20370.67855
United Kingdom,2016,19889.87455
United Kingdom,2015,20106.42273
United Kingdom,2014,20510.06773
United Kingdom,2013,19814.30946
United Kingdom,2012,19862.16827
United Kingdom,2011,19983.72328
United Kingdom,2010,20780.19599
United Kingdom,2009,20333.42883
United Kingdom,2008,21810.51487
United Kingdom,2007,22465.7214
United Kingdom,2006,22408.10563
United Kingdom,2005,23508.62525
United Kingdom,2004,24332.39415
United Kingdom,2003,23783.63322
United Kingdom,2002,24199.30863
United Kingdom,2001,25779.2731
United Kingdom,2000,27311.67876
United Kingdom,1999,27951.3423
United Kingdom,1998,37533.10347
United Kingdom,1997,37583.41872
United Kingdom,1996,37305.67312
United Kingdom,1995,37302.50617
United Kingdom,1994,38539.07701
United Kingdom,1993,37878.75383
United Kingdom,1992,42090.97453
United Kingdom,1991,46987.21525
United Kingdom,1990,46794.83785
United States of America,2019,457141.5185
United States of America,2018,459211.7504
United States of America,2017,446271.4651
United States of America,2016,450792.2627
United States of America,2015,468244.1148
United States of America,2014,473988.7756
United States of America,2013,463858.7878
United States of America,2012,416764.456
United States of America,2011,445575.0965
United States of America,2010,454950.8454
United States of America,2009,445575.8541
United States of America,2008,446901.6411
United States of America,2007,463541.3426
United States of America,2006,452477.7041
United States of America,2005,455839.8387
United States of America,2004,469886.4433
United States of America,2003,459796.7826
United States of America,2002,458841.9463
United States of America,2001,460363.9273
United States of America,2000,444650.4904
United States of America,1999,457479.5692
United States of America,1998,467696.8267
United States of America,1997,466844.8935
United States of America,1996,480769.6897
United States of America,1995,468807.7338
United States of America,1994,456990.5725
United States of America,1993,471293.1578
United States of America,1992,443066.1079
United States of America,1991,443229.4434
United States of America,1990,452657.5241
